year,pitcher_id,pitch_type,run_value_per_100,run_value,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2021,489119,CH,-1,-7,203,0.254,0.341,0.315,33.8,17.7,20.9,0.245,0.341,0.291,28.5
2021,518774,FF,2,15,202,0.319,0.568,0.408,15.3,18.3,14.7,0.325,0.613,0.417,50.7
2021,642203,FF,0.3,2,202,0.259,0.494,0.388,20.2,19.8,20,0.274,0.537,0.395,50.4
2021,621107,SIFT,-0.6,-4,202,0.254,0.386,0.313,14.2,21.8,22,0.269,0.432,0.308,46.1
2021,607231,SIFT,-0.5,-4,201,0.241,0.352,0.354,13.1,14.4,18.8,0.297,0.454,0.39,44.9
2021,656876,FF,-1.7,-13,200,0.221,0.337,0.287,25,22,20.2,0.264,0.391,0.319,55.1
2021,592346,FF,1.7,13,200,0.331,0.539,0.405,14.6,13,13.2,0.314,0.542,0.394,45.2
2021,506433,SL,0.4,3,200,0.353,0.659,0.473,26.9,14,21.1,0.292,0.497,0.379,43
2021,645261,SL,-0.2,-1,200,0.189,0.335,0.268,38.3,32,27.7,0.186,0.31,0.244,39
2021,474463,SIFT,0.2,1,199,0.318,0.509,0.385,10.4,11.6,16.5,0.322,0.523,0.398,51.9
2021,643338,FF,-1.3,-11,199,0.184,0.362,0.269,29.9,32.2,21.8,0.218,0.416,0.289,47.6
2021,593958,CH,0.1,1,199,0.265,0.386,0.312,29,18.1,19,0.239,0.335,0.271,26.8
2021,656731,FF,-0.2,-2,198,0.261,0.494,0.357,21.5,26.8,19.3,0.232,0.44,0.329,47.2
2021,641778,FF,0.4,3,198,0.25,0.407,0.339,26.5,29.3,18.3,0.216,0.387,0.305,36.4
2021,593958,FF,0.3,3,198,0.295,0.489,0.371,31.3,32.3,20.9,0.231,0.383,0.306,33.3
2021,672578,FF,-1.1,-9,198,0.216,0.364,0.327,22.2,18.7,18.6,0.239,0.4,0.35,46
2021,666120,CH,-0.7,-5,197,0.197,0.37,0.298,34.9,25.9,22,0.216,0.406,0.316,31.7
2021,547943,FC,0,0,197,0.253,0.405,0.304,19.2,23.9,19.7,0.26,0.417,0.303,39.6
2021,592826,FF,0.8,7,197,0.222,0.581,0.394,26.5,27.9,20.8,0.212,0.505,0.356,48.7
2021,519043,FF,0.6,4,196,0.303,0.533,0.406,17.8,15.8,17,0.275,0.472,0.362,41.5
2021,664141,SL,0.4,3,196,0.228,0.484,0.319,42.5,36.7,32.7,0.209,0.411,0.288,39.8
2021,608344,CH,-0.4,-3,195,0.258,0.339,0.282,21.6,12.8,16.7,0.276,0.391,0.307,28.4
2021,624133,SIFT,-2.9,-21,192,0.21,0.25,0.246,19.2,25.5,24,0.211,0.263,0.244,34.9
2021,660271,FF,-0.2,-2,192,0.291,0.513,0.395,20.6,17.7,21.9,0.281,0.462,0.378,50.8
2021,571927,CH,-2,-12,192,0.209,0.341,0.274,24.6,19.3,17.4,0.237,0.393,0.291,34.5
2021,664285,CUKC,-1.8,-12,191,0.125,0.196,0.21,44.4,46.6,31.6,0.156,0.225,0.228,27.8
2021,518876,FF,0.8,6,191,0.311,0.598,0.411,18.9,17.3,18.6,0.257,0.516,0.361,43.5
2021,554430,SIFT,-1.7,-10,190,0.253,0.335,0.284,17.1,13.2,21.6,0.241,0.314,0.251,21
2021,596295,FF,0.5,4,190,0.299,0.567,0.419,13.9,11.6,15.7,0.31,0.565,0.407,40
2021,663556,SL,-1.2,-8,190,0.198,0.299,0.255,39.9,37.4,26.6,0.224,0.362,0.278,42.1
2021,641745,SIFT,1,7,189,0.337,0.509,0.434,11.6,7.9,14,0.329,0.537,0.4,48.1
2021,661403,FC,-1.4,-11,189,0.236,0.292,0.284,29.7,22.2,23.3,0.236,0.311,0.266,31.6
2021,621121,SL,-1.8,-13,188,0.15,0.244,0.26,35.9,36.7,24.6,0.144,0.231,0.237,25
2021,425794,FC,-0.6,-4,188,0.259,0.454,0.336,20.6,14.9,19,0.29,0.45,0.342,28.4
2021,554431,FF,-1.8,-14,188,0.192,0.288,0.287,22.6,22.3,21,0.212,0.328,0.303,42.9
2021,621368,FF,-0.8,-6,187,0.241,0.422,0.336,22.9,26.2,20.2,0.268,0.447,0.348,41.9
2021,605280,SIFT,-0.9,-6,187,0.206,0.269,0.28,21.6,23.5,27,0.195,0.282,0.275,35
2021,621237,SIFT,0.3,3,187,0.266,0.413,0.406,25.6,19.3,19.4,0.244,0.371,0.37,44.9
2021,641771,SL,-0.9,-6,187,0.228,0.43,0.351,33.5,28.9,24.3,0.219,0.375,0.305,32.1
2021,476595,FC,-0.2,-2,186,0.275,0.392,0.323,24.5,17.7,17.9,0.272,0.385,0.313,33.1
2021,663554,SL,-1.6,-10,185,0.194,0.335,0.266,28.1,21.6,19.2,0.219,0.405,0.296,36.4
2021,640448,SIFT,0.7,5,185,0.267,0.466,0.372,20.8,22.2,15.6,0.236,0.396,0.324,48.8
2021,502171,SIFT,0,0,185,0.27,0.38,0.332,14.4,26.5,23.3,0.282,0.389,0.333,35
2021,518516,FF,-0.2,-2,185,0.196,0.393,0.3,17.9,20.5,17.9,0.247,0.474,0.344,39.8
2021,657277,SL,-1.4,-9,185,0.156,0.231,0.198,47.1,47.6,31.7,0.159,0.257,0.206,31.8
2021,656756,CH,-1.1,-7,185,0.187,0.304,0.246,39.2,26.5,22.8,0.224,0.381,0.284,27.2
2021,572971,FC,1.4,10,184,0.329,0.518,0.386,17.4,13.6,15.7,0.314,0.508,0.373,39.7
2021,641816,SL,0.2,2,184,0.265,0.453,0.338,27.5,17.9,15.3,0.264,0.429,0.32,30.7
2021,660623,SL,-0.7,-5,183,0.208,0.335,0.256,39.5,38.3,27,0.201,0.309,0.242,30.8
2021,448281,FF,0.3,2,183,0.27,0.497,0.368,23.4,23.5,19,0.229,0.426,0.321,41.7
2021,608379,CH,-0.2,-1,182,0.207,0.355,0.273,34.2,37.4,21.1,0.224,0.357,0.28,37.6
2021,641745,FF,2.6,18,181,0.327,0.513,0.407,22.2,18.8,17.1,0.304,0.573,0.423,37.8
2021,489334,SIFT,-1.2,-7,181,0.278,0.462,0.351,12.3,15.5,19.4,0.266,0.423,0.32,40.6
2021,547942,SL,-1.3,-8,181,0.205,0.304,0.276,27.4,28.7,19.3,0.212,0.369,0.294,36.4
2021,605540,SIFT,-2,-15,181,0.242,0.342,0.309,15,7.7,10.7,0.279,0.418,0.342,37.8
2021,592773,FF,-0.5,-3,181,0.228,0.389,0.342,26.1,19.3,18.4,0.239,0.462,0.362,47.8
2021,607192,FF,-1.5,-10,181,0.197,0.338,0.293,27.8,26,25.1,0.215,0.365,0.306,50
2021,572955,CUKC,-2,-14,181,0.207,0.361,0.266,32.2,33.7,25.8,0.216,0.353,0.275,37.3
2021,593423,FS,-1.5,-10,179,0.126,0.168,0.176,51.4,51.4,26.5,0.135,0.192,0.182,21.3
2021,453178,FF,-1.6,-12,179,0.207,0.372,0.282,27.1,27.4,21.2,0.211,0.396,0.29,46.6
2021,621121,CUKC,-1.9,-13,179,0.149,0.214,0.244,36.7,30.7,27,0.186,0.275,0.273,40
2021,608032,FF,0.2,1,179,0.295,0.487,0.372,22.8,24,21.3,0.266,0.465,0.352,42.2
2021,458681,FC,-1.3,-10,179,0.218,0.341,0.27,25.8,27.9,22.6,0.204,0.322,0.249,31.7
2021,641154,CH,-0.2,-1,179,0.235,0.361,0.3,31.3,34.1,25,0.206,0.311,0.253,32.1
2021,647315,SIFT,0.1,1,178,0.243,0.362,0.336,23.1,20.2,24.8,0.218,0.323,0.301,30.8
2021,608379,FF,-0.3,-2,178,0.238,0.494,0.332,18.3,21.9,18.6,0.31,0.627,0.413,55.1
2021,543037,SL,-1.6,-10,178,0.177,0.287,0.235,40.4,40.4,27.5,0.169,0.291,0.24,32.3
2021,641941,FF,0,0,177,0.228,0.538,0.355,26.6,27.7,22.3,0.234,0.554,0.362,55.5
2021,545333,FF,-2,-15,177,0.175,0.364,0.298,25.1,27.7,24.1,0.223,0.486,0.348,54.3
2021,605538,SL,0,0,177,0.23,0.4,0.291,33.1,33.3,25.2,0.191,0.296,0.235,22.9
2021,621244,FF,0.6,5,177,0.273,0.534,0.378,21.5,20.3,17,0.28,0.545,0.379,44
2021,547942,FF,-0.4,-3,176,0.295,0.442,0.371,10.1,6.8,7.6,0.299,0.476,0.369,41.5
2021,622253,SIFT,1.3,8,176,0.284,0.426,0.368,11.1,9.1,14.2,0.273,0.405,0.349,43.8
2021,452657,FF,1.3,10,176,0.338,0.556,0.421,16.3,14.2,13.8,0.311,0.523,0.392,42.4
2021,664141,SIFT,0.5,2,176,0.265,0.444,0.368,9.4,22.2,25.7,0.273,0.427,0.354,40.4
2021,656954,SIFT,2.1,14,176,0.34,0.525,0.464,10.9,6.8,10,0.347,0.613,0.467,50.4
2021,607074,SL,-2,-12,175,0.107,0.126,0.16,40.6,52,28.9,0.109,0.138,0.159,24.3
2021,594798,FF,-2,-14,175,0.158,0.303,0.224,30,35.4,38,0.169,0.311,0.232,40.4
2021,592314,SIFT,0.9,4,175,0.263,0.494,0.361,7.8,10.9,15.1,0.269,0.451,0.336,37.8
2021,643377,FF,0.2,1,174,0.268,0.569,0.386,12.8,10.9,11.6,0.274,0.616,0.406,50
2021,628317,SL,-0.6,-4,173,0.232,0.424,0.337,32.4,23.1,18.9,0.195,0.327,0.282,27.9
2021,656629,FF,-0.7,-5,173,0.212,0.397,0.313,31.7,34.1,29.4,0.196,0.368,0.29,45.7
2021,605452,SL,-0.3,-2,173,0.194,0.333,0.262,32.2,31.8,26.8,0.205,0.333,0.245,31.3
2021,669432,CH,-1,-6,172,0.199,0.265,0.238,33.7,27.9,20.5,0.213,0.285,0.23,32.8
2021,660623,FF,0,0,172,0.25,0.533,0.365,14.2,14.5,15.2,0.305,0.578,0.404,55.8
2021,680686,FF,1.2,8,172,0.282,0.62,0.423,17.8,14.5,15.2,0.27,0.606,0.409,41.5
2021,643511,FF,-0.4,-3,171,0.342,0.422,0.378,11.4,6.4,12.6,0.304,0.376,0.323,40
2021,675916,FF,-0.2,-2,170,0.194,0.403,0.324,28.2,27.6,22.1,0.205,0.388,0.332,43.6
2021,669212,FF,0.1,1,170,0.283,0.52,0.375,18.6,18.8,17.7,0.251,0.455,0.333,44.7
2021,645261,FF,0.6,4,170,0.234,0.399,0.309,23.3,25.9,17.1,0.239,0.417,0.305,44.3
2021,642207,CH,-2.2,-14,170,0.161,0.232,0.23,47.2,41.2,32.6,0.157,0.223,0.209,24.4
2021,663554,SIFT,0.4,2,169,0.322,0.557,0.414,13.3,7.7,17.1,0.312,0.547,0.405,40.9
2021,668676,CH,-0.7,-4,169,0.242,0.408,0.314,21,11.8,11.9,0.259,0.447,0.323,41.3
2021,605397,CUKC,-2.4,-17,168,0.126,0.199,0.196,35.9,37.5,28,0.173,0.253,0.225,40.7
2021,642547,SL,-0.8,-5,168,0.157,0.288,0.24,43.3,39.3,28.7,0.162,0.238,0.215,22.7
2021,608716,FF,-1.9,-12,168,0.216,0.346,0.275,18.6,19,17.7,0.238,0.381,0.296,37.4
2021,425844,CH,-1.1,-6,168,0.205,0.263,0.23,27.6,21.4,17.1,0.206,0.271,0.237,30.1
2021,542881,CH,0.6,4,168,0.25,0.487,0.326,28.7,14.3,12.4,0.251,0.424,0.298,30.7
2021,606149,FF,-1.7,-11,168,0.201,0.315,0.264,25.2,28.6,22.2,0.223,0.363,0.291,46.2
2021,579328,FF,-0.1,-1,168,0.209,0.419,0.321,30.6,33.3,21.4,0.257,0.497,0.362,51.1
2021,663978,CH,0.8,4,167,0.234,0.399,0.308,28.2,20.4,17.8,0.253,0.436,0.315,36.5
2021,663986,FF,-0.5,-3,167,0.274,0.493,0.385,25.1,20.4,15.5,0.294,0.557,0.402,48.7
2021,570663,FF,0.4,3,167,0.243,0.45,0.362,22.4,26.3,19.2,0.238,0.458,0.357,59.8
2021,656427,FF,-0.8,-6,166,0.193,0.379,0.307,17,22.9,17.3,0.259,0.485,0.357,44.5
2021,491624,CH,1.5,9,165,0.31,0.487,0.365,30.5,24.2,22.2,0.293,0.454,0.333,42
2021,677651,FC,-1.8,-10,165,0.176,0.321,0.23,41.7,38.8,29,0.192,0.318,0.232,29.2
2021,623149,FF,-2.1,-13,165,0.18,0.32,0.262,33,38.8,28.3,0.184,0.351,0.269,40.7
2021,676477,SIFT,-1.6,-10,164,0.291,0.417,0.335,21.8,18.9,18.1,0.265,0.379,0.302,41
2021,605400,CH,0.9,6,164,0.24,0.364,0.315,32.4,26.2,20.7,0.234,0.336,0.274,36.9
2021,642092,SIFT,0.4,3,164,0.313,0.507,0.398,11.5,11.6,11.4,0.295,0.475,0.361,47.3
2021,592314,FF,0.5,3,163,0.287,0.62,0.396,11.2,9.2,8.6,0.32,0.649,0.427,52.6
2021,596133,FF,-0.5,-4,163,0.224,0.448,0.328,20.2,19.6,15.6,0.256,0.491,0.357,40.9
2021,572070,SL,1,6,163,0.282,0.47,0.356,26.6,23.9,16.7,0.253,0.414,0.314,44.6
2021,527048,SIFT,-0.8,-4,163,0.253,0.377,0.325,8.5,19.6,24.6,0.259,0.385,0.319,36.5
2021,676051,FF,0.7,4,163,0.336,0.566,0.421,13,6.7,9.4,0.323,0.526,0.389,45.3
2021,628711,CH,-1.6,-8,163,0.194,0.245,0.231,28.6,22.1,18.8,0.217,0.278,0.24,26.9
2021,656756,CUKC,-1.6,-9,162,0.191,0.263,0.22,42.9,43.8,26.1,0.177,0.275,0.217,33.7
2021,456501,FF,-1.4,-10,162,0.219,0.342,0.282,28.2,32.1,18.1,0.214,0.387,0.295,43.2
2021,642528,SIFT,-2.2,-13,162,0.252,0.286,0.29,17.5,16,17,0.215,0.274,0.255,28.2
2021,640470,SIFT,0.7,4,161,0.31,0.538,0.39,10.8,13,21.4,0.3,0.541,0.385,44.1
2021,489265,SL,-0.4,-2,161,0.219,0.418,0.309,32.1,28,22,0.223,0.399,0.305,23.8
2021,592426,SL,-2.7,-15,161,0.159,0.241,0.243,35.1,31.7,22.7,0.193,0.296,0.254,30.5
2021,502171,FS,0.1,0,161,0.224,0.306,0.28,35.1,24.8,18.3,0.23,0.343,0.287,35.5
2021,608717,FF,-1,-6,161,0.248,0.397,0.33,21.9,23,17.4,0.236,0.433,0.33,42.9
2021,650895,SL,-2.5,-15,161,0.13,0.233,0.202,40.1,40.4,27.2,0.155,0.231,0.206,28.2
2021,641482,FF,-1.9,-12,161,0.196,0.365,0.289,23.2,34.2,25.7,0.19,0.354,0.266,42.6
2021,453343,FC,-1,-7,160,0.25,0.379,0.334,14.8,15.6,14.7,0.282,0.429,0.354,37.9
2021,543507,FF,-1.5,-10,160,0.217,0.371,0.298,33.2,38.8,25.6,0.179,0.353,0.274,42
2021,641302,FC,-0.5,-3,160,0.236,0.431,0.317,19.4,19.4,19.9,0.227,0.386,0.291,30.2
2021,622491,FF,0.4,4,160,0.257,0.478,0.364,30.5,31.3,20.9,0.205,0.36,0.295,34.1
2021,641816,FS,-0.7,-4,160,0.197,0.27,0.24,32,23.8,19.3,0.214,0.287,0.246,28.1
2021,668676,SL,-1.3,-7,159,0.191,0.303,0.239,31.5,23.9,21,0.196,0.302,0.236,34.2
2021,608566,CUKC,-0.3,-2,158,0.144,0.203,0.185,42.7,53.8,26.6,0.148,0.195,0.171,32.4
2021,506433,ST,-1.4,-9,158,0.174,0.322,0.235,21.9,29.7,21.3,0.205,0.378,0.269,27.2
2021,614179,FF,-0.7,-4,158,0.217,0.406,0.312,21.8,17.7,16.7,0.248,0.471,0.349,50.9
2021,503449,SIFT,0,0,158,0.329,0.529,0.412,11.8,5.7,9.1,0.309,0.508,0.39,46.2
2021,521230,FF,-2.3,-17,157,0.216,0.379,0.265,30.3,28,21.8,0.218,0.437,0.285,44
2021,518617,FF,0.4,3,157,0.241,0.466,0.371,31.9,28.7,22.3,0.238,0.458,0.355,45.5
2021,641394,FF,-0.7,-5,157,0.211,0.333,0.329,21.7,21.7,23.4,0.228,0.362,0.341,40.2
2021,502202,FF,-1.8,-11,157,0.181,0.333,0.274,33.7,39.5,26.5,0.191,0.351,0.282,46.8
2021,579328,SL,0.9,4,157,0.266,0.468,0.32,31.2,31.2,25.5,0.238,0.416,0.286,43.8
2021,452657,FC,1,6,157,0.293,0.536,0.386,16.7,19.7,15.6,0.253,0.45,0.34,35.1
2021,656756,SIFT,0.9,5,156,0.359,0.489,0.433,11.7,6.4,10.2,0.344,0.523,0.421,42.6
2021,501985,SL,1.4,8,156,0.255,0.511,0.381,25.9,19.2,20.4,0.293,0.584,0.4,44.1
2021,656945,SL,1,5,156,0.25,0.364,0.334,46,34.6,26.9,0.218,0.324,0.302,27.8
2021,608331,CUKC,-1.1,-7,156,0.161,0.255,0.213,34.9,42.9,26.3,0.166,0.254,0.204,29.3
2021,663554,FF,-0.4,-3,155,0.226,0.474,0.339,25,29.7,17.9,0.228,0.485,0.341,48.9
2021,592761,SL,0.7,4,155,0.193,0.357,0.29,29.6,31,22.3,0.187,0.306,0.258,28.3
2021,677976,SIFT,-0.1,-1,155,0.299,0.431,0.366,8,6.5,15.6,0.32,0.463,0.365,58.5
2021,601713,SL,0.7,4,154,0.25,0.471,0.344,31.1,22.7,20.6,0.228,0.393,0.308,35.6
2021,458681,SIFT,-1.4,-7,154,0.243,0.404,0.337,14.7,14.9,16.8,0.235,0.373,0.304,32.8
2021,527048,FC,2,11,154,0.331,0.549,0.416,14.6,17.5,21.1,0.32,0.546,0.42,50.5
2021,477132,FF,0.7,4,154,0.295,0.446,0.356,16.8,8.4,14.3,0.303,0.476,0.362,35.7
2021,669373,SL,-1.1,-7,153,0.204,0.327,0.248,29.1,33.3,22.6,0.207,0.34,0.247,35.1
2021,608337,SL,-1.5,-9,153,0.173,0.353,0.245,38.3,28.8,18.5,0.2,0.332,0.235,34
2021,445276,FC,-1.8,-11,153,0.176,0.248,0.273,31.9,24.2,24.8,0.213,0.331,0.317,24.2
2021,640444,FF,2.1,16,153,0.328,0.597,0.464,20.4,20.9,15.8,0.236,0.476,0.383,40.4
2021,641835,SIFT,-1.2,-7,152,0.196,0.283,0.256,17.6,21.1,20.6,0.237,0.33,0.284,29
2021,543101,SIFT,-1.7,-8,152,0.187,0.288,0.255,15.5,23.7,19.1,0.207,0.361,0.281,35
2021,615698,FC,-1.7,-11,151,0.201,0.324,0.272,28.6,21.2,17.9,0.241,0.385,0.3,37
2021,592836,SIFT,-0.6,-3,151,0.271,0.372,0.35,16.7,14.6,15.3,0.266,0.413,0.353,31.8
2021,670912,FF,0.5,3,151,0.25,0.347,0.337,13.5,11.3,12.2,0.278,0.395,0.356,41.3
2021,519293,FF,-0.4,-2,151,0.25,0.469,0.361,18.4,21.2,22.1,0.266,0.473,0.366,52
2021,641755,SL,-0.4,-2,151,0.207,0.357,0.277,38.5,34.4,23.3,0.19,0.316,0.244,25.6
2021,457918,SIFT,-0.1,-1,150,0.319,0.433,0.343,14.8,10.7,14.3,0.309,0.482,0.353,37.8
2021,489119,FF,-1,-4,150,0.246,0.333,0.289,17.6,26,17.1,0.235,0.391,0.3,39.4
2021,601713,CUKC,-0.9,-6,150,0.165,0.295,0.235,26.4,39.3,22.6,0.179,0.303,0.235,32.9
2021,666201,FF,-0.8,-6,150,0.2,0.331,0.29,32.5,32,21.6,0.174,0.326,0.275,34.1
2021,573186,SV,-0.8,-5,150,0.191,0.326,0.252,37.3,34.7,23.2,0.201,0.359,0.263,45.1
2021,544727,SIFT,0.1,0,150,0.283,0.543,0.4,23.5,18.7,28.3,0.259,0.428,0.321,40.2
2021,543521,ST,-2.6,-13,150,0.177,0.262,0.223,30.8,32.7,22.7,0.179,0.26,0.219,23.9
2021,628317,FS,0.8,4,149,0.229,0.34,0.274,33,30.2,22.4,0.223,0.318,0.245,39
2021,543101,FF,-0.7,-5,149,0.25,0.432,0.327,22.7,15.4,13.1,0.244,0.461,0.333,42.5
2021,570666,SL,-0.5,-3,149,0.237,0.348,0.302,31.4,22.8,20.6,0.239,0.342,0.288,29.1
2021,660761,FF,0.4,2,149,0.292,0.546,0.397,18.3,16.8,13.9,0.32,0.528,0.402,42.5
2021,608344,SIFT,1.1,6,149,0.331,0.492,0.422,16.3,12.8,18.4,0.3,0.475,0.375,45.5
2021,640444,SL,1,5,148,0.233,0.436,0.321,29,24.3,19.1,0.248,0.435,0.327,31.3
2021,665152,FF,0.8,4,148,0.29,0.581,0.419,14.7,15.5,16.2,0.277,0.523,0.384,51
2021,666159,FF,0.4,2,148,0.264,0.403,0.331,16.8,17.6,15.7,0.255,0.413,0.334,39
2021,657277,CH,-0.2,-1,147,0.263,0.365,0.322,29.3,23.1,18.9,0.252,0.339,0.282,38.5
2021,605483,SL,-1.1,-6,147,0.153,0.26,0.23,46.4,44.2,29,0.176,0.31,0.259,36.8
2021,642397,SIFT,1,6,147,0.265,0.41,0.375,18.9,18.4,17.4,0.234,0.398,0.349,35.5
2021,650382,FF,-0.4,-2,147,0.182,0.282,0.326,30.8,27.2,25,0.212,0.335,0.342,37
2021,501985,CH,1.3,7,146,0.257,0.4,0.301,30.7,17.1,15.1,0.258,0.405,0.297,24.1
2021,605135,FF,-1,-4,146,0.194,0.291,0.235,27,37,20,0.177,0.268,0.224,32.5
2021,670950,FF,-2.3,-14,146,0.159,0.333,0.251,23.3,23.3,20.9,0.23,0.456,0.324,47.5
2021,571510,FF,-0.6,-3,146,0.27,0.405,0.335,18,14.4,13.6,0.244,0.444,0.334,41.7
2021,542947,SIFT,-2.9,-12,145,0.283,0.333,0.283,14.2,10.3,21.1,0.276,0.361,0.297,42.9
2021,669456,CUKC,-0.1,0,145,0.233,0.333,0.319,41.8,37.9,29.1,0.233,0.376,0.314,36
2021,622250,FF,-0.2,-1,144,0.226,0.363,0.316,27.7,22.2,18.8,0.242,0.385,0.322,45.2
2021,518886,FF,-0.9,-6,144,0.18,0.385,0.293,33.2,36.8,27.5,0.177,0.335,0.279,48.6
2021,608638,SL,-0.6,-3,144,0.178,0.364,0.281,33.8,31.9,22.3,0.209,0.378,0.287,37.6
2021,543475,CUKC,1.7,9,144,0.316,0.5,0.365,24.2,25,19.6,0.278,0.444,0.328,44.6
2021,543339,FF,0,0,143,0.246,0.444,0.341,28.3,29.4,23,0.233,0.466,0.327,47.7
2021,501381,SL,0.1,0,143,0.199,0.346,0.267,37.7,35,20.2,0.208,0.312,0.247,33.7
2021,518516,CUKC,-0.2,-1,143,0.235,0.402,0.303,32.9,32.9,26.3,0.22,0.39,0.284,34.5
2021,502043,SL,-0.4,-2,142,0.182,0.333,0.258,43,41.5,27.6,0.167,0.249,0.215,31.5
2021,656529,FF,2.6,14,142,0.403,0.637,0.481,10.9,5.6,7.7,0.346,0.668,0.457,47
2021,453286,SL,-2.2,-12,141,0.147,0.279,0.228,48,40.4,27.9,0.165,0.309,0.215,28.7
2021,650633,SIFT,-0.7,-4,141,0.272,0.36,0.344,13.5,13.5,18.6,0.288,0.405,0.345,44.3
2021,621348,SIFT,1,5,140,0.325,0.447,0.376,16.2,12.1,13.7,0.284,0.427,0.35,43.9
2021,666201,SL,-0.6,-3,140,0.146,0.293,0.25,37,37.9,28,0.15,0.27,0.238,23.6
2021,641793,FF,-1.5,-8,140,0.167,0.333,0.273,31,35.7,24.9,0.183,0.354,0.282,47.9
2021,621242,FF,0.6,4,140,0.233,0.379,0.331,25.8,25,19.7,0.222,0.355,0.311,28.2
2021,669456,FF,-0.1,-1,140,0.272,0.48,0.36,22.8,33.6,29.4,0.232,0.422,0.321,56.4
2021,453268,SL,-1.3,-7,140,0.165,0.315,0.259,40.8,39.3,30.1,0.181,0.276,0.239,34.2
2021,518553,SIFT,0,0,140,0.3,0.367,0.371,10.6,9.3,12,0.262,0.364,0.332,31.5
2021,607200,CUKC,0.4,2,139,0.217,0.38,0.284,38.4,38.1,23.6,0.231,0.423,0.301,35.9
2021,592314,SL,0.7,3,139,0.214,0.484,0.328,28.2,31.7,19.2,0.198,0.389,0.289,42.7
2021,606424,FF,-2.3,-12,139,0.19,0.397,0.299,19.1,26.6,26.6,0.224,0.395,0.301,50
2021,650893,FF,-0.4,-2,139,0.171,0.288,0.293,26.8,33.1,25,0.193,0.337,0.315,43.3
2021,608379,FC,2.4,12,139,0.375,0.586,0.454,15,8.6,14.3,0.328,0.553,0.392,37
2021,552640,SL,-1.1,-5,138,0.195,0.301,0.242,40.7,41.3,27,0.18,0.26,0.209,28.9
2021,660761,CH,-2.8,-13,138,0.145,0.206,0.188,38.2,29,20.8,0.207,0.303,0.24,29.3
2021,675921,FF,0.2,1,138,0.256,0.41,0.351,24.7,21,17.6,0.24,0.383,0.332,40.9
2021,519326,FF,-1,-5,138,0.225,0.383,0.322,23,22.5,18.5,0.215,0.383,0.303,28.6
2021,448855,SIFT,1.1,5,138,0.347,0.483,0.405,15.5,10.1,16.3,0.305,0.412,0.365,41
2021,660271,FS,-3,-11,138,0.086,0.102,0.128,49.2,56.5,35.1,0.099,0.141,0.153,26.9
2021,543037,CH,-0.6,-2,137,0.211,0.32,0.267,33.6,29.2,25.6,0.179,0.263,0.225,21.6
2021,429722,SL,-1.9,-10,137,0.165,0.228,0.211,34.7,28.5,20,0.218,0.375,0.282,31.5
2021,621111,SL,-1.6,-7,137,0.19,0.277,0.21,34.2,35,25.9,0.173,0.244,0.181,30.3
2021,605447,FF,-1.9,-12,137,0.14,0.289,0.238,28.9,35,25,0.164,0.301,0.253,33.8
2021,594835,CH,-0.5,-3,137,0.191,0.405,0.269,27.8,19.7,15.6,0.215,0.367,0.267,24
2021,605397,FF,0.3,2,137,0.319,0.571,0.419,20.8,21.2,19.2,0.268,0.495,0.368,46.2
2021,518813,SL,-0.6,-3,136,0.213,0.344,0.292,33.1,27.9,19.7,0.236,0.405,0.316,34.9
2021,607481,SIFT,0.6,4,136,0.274,0.336,0.366,17.1,8.1,12.1,0.258,0.342,0.337,47.6
2021,623352,SIFT,-2.6,-16,136,0.103,0.171,0.196,40.5,45.6,29.8,0.14,0.23,0.229,37.5
2021,621295,FF,-0.9,-5,136,0.234,0.5,0.329,24.9,28.7,19.2,0.271,0.523,0.354,48.9
2021,605164,FF,0.7,4,136,0.237,0.474,0.368,19.3,19.1,19.7,0.227,0.448,0.348,38.2
2021,592836,SL,0.4,2,136,0.183,0.278,0.251,25.7,22.8,17,0.24,0.392,0.293,38.1
2021,669302,SL,1.8,9,135,0.206,0.46,0.31,38.6,34.8,17.9,0.231,0.467,0.321,39.5
2021,605130,SL,-0.9,-5,135,0.217,0.333,0.296,44.2,33.3,27.1,0.202,0.338,0.277,27.6
2021,663465,FC,1,5,135,0.295,0.533,0.393,19,11.1,11.2,0.294,0.536,0.38,38.9
2021,608723,FF,0.3,2,135,0.292,0.531,0.389,20.8,23.7,18.8,0.306,0.575,0.414,53.5
2021,663738,FF,1.1,6,135,0.385,0.581,0.434,12.2,8.9,9.1,0.367,0.616,0.455,46.8
2021,641755,FF,0.8,4,135,0.259,0.534,0.382,14.3,11.1,16.9,0.289,0.485,0.377,45.1
2021,608331,SL,-1.3,-7,135,0.2,0.3,0.264,30.2,27.4,21.9,0.226,0.417,0.316,25.9
2021,543135,FC,-0.6,-2,135,0.254,0.484,0.351,18.3,17.8,19,0.249,0.43,0.317,33.3
2021,571521,FF,1.2,8,134,0.287,0.525,0.445,20.9,16.4,22.2,0.321,0.594,0.464,54.4
2021,676979,FF,0.1,1,134,0.288,0.405,0.378,19.3,13.4,16.5,0.278,0.405,0.359,44.2
2021,608648,CUKC,-1,-6,134,0.172,0.246,0.243,27.9,25.4,18.2,0.227,0.333,0.277,43.8
2021,573204,FF,-2.3,-12,134,0.227,0.403,0.3,21.7,27.6,19.7,0.225,0.487,0.328,57
